0.0000e+00,1.1111e-01,2.2222e-01,3.3333e-01,4.4444e-01,5.5556e-01,6.6667e-01,7.7778e-01,8.8889e-01,1.0000e+00
0.0000e+00,5.5970e-01,6.6942e-01,6.3101e-01,5.4383e-01,4.4060e-01,3.3209e-01,2.2184e-01,1.1101e-01,5.8886e-18
