1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
1.0000000000e-010.0000000000e+00    99
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
4.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
7.0000000000e-010.0000000000e+00   100
