0,0.010101,0.020202,0.030303,0.040404,0.0505051,0.0606061,0.0707071,0.0808081,0.0909091,0.10101,0.111111,0.121212,0.131313,0.141414,0.151515,0.161616,0.171717,0.181818,0.191919,0.20202,0.212121,0.222222,0.232323,0.242424,0.252525,0.262626,0.272727,0.282828,0.292929,0.30303,0.313131,0.323232,0.333333,0.343434,0.353535,0.363636,0.373737,0.383838,0.393939,0.40404,0.414141,0.424242,0.434343,0.444444,0.454545,0.464646,0.474747,0.484848,0.494949,0.505051,0.515152,0.525253,0.535354,0.545455,0.555556,0.565657,0.575758,0.585859,0.59596,0.606061,0.616162,0.626263,0.636364,0.646465,0.656566,0.666667,0.676768,0.686869,0.69697,0.707071,0.717172,0.727273,0.737374,0.747475,0.757576,0.767677,0.777778,0.787879,0.79798,0.808081,0.818182,0.828283,0.838384,0.848485,0.858586,0.868687,0.878788,0.888889,0.89899,0.909091,0.919192,0.929293,0.939394,0.949495,0.959596,0.969697,0.979798,0.989899,1
9.5144e-02,1.8009e-01,2.5580e-01,3.2319e-01,3.8303e-01,4.3607e-01,4.8294e-01,5.2426e-01,5.6054e-01,5.9227e-01,6.1989e-01,6.4380e-01,6.6435e-01,6.8186e-01,6.9662e-01,7.0891e-01,7.1896e-01,7.2697e-01,7.3316e-01,7.3769e-01,7.4072e-01,7.4240e-01,7.4285e-01,7.4220e-01,7.4055e-01,7.3800e-01,7.3463e-01,7.3052e-01,7.2575e-01,7.2037e-01,7.1444e-01,7.0803e-01,7.0117e-01,6.9390e-01,6.8627e-01,6.7832e-01,6.7006e-01,6.6154e-01,6.5277e-01,6.4378e-01,6.3460e-01,6.2523e-01,6.1571e-01,6.0603e-01,5.9623e-01,5.8630e-01,5.7627e-01,5.6614e-01,5.5592e-01,5.4562e-01,5.3524e-01,5.2480e-01,5.1431e-01,5.0376e-01,4.9316e-01,4.8252e-01,4.7183e-01,4.6112e-01,4.5037e-01,4.3959e-01,4.2878e-01,4.1795e-01,4.0710e-01,3.9623e-01,3.8534e-01,3.7444e-01,3.6352e-01,3.5259e-01,3.4165e-01,3.3070e-01,3.1973e-01,3.0876e-01,2.9778e-01,2.8680e-01,2.7580e-01,2.6481e-01,2.5380e-01,2.4279e-01,2.3178e-01,2.2076e-01,2.0974e-01,1.9872e-01,1.8769e-01,1.7667e-01,1.6563e-01,1.5460e-01,1.4357e-01,1.3253e-01,1.2149e-01,1.1045e-01,9.9410e-02,8.8368e-02,7.7325e-02,6.6280e-02,5.5235e-02,4.4190e-02,3.3143e-02,2.2096e-02,1.1048e-02,0.0000e+00
