0,0.010101,0.020202,0.030303,0.040404,0.050505,0.0606061,0.0707071,0.0808081,0.0909091,0.10101,0.111111,0.121212,0.131313,0.141414,0.151515,0.161616,0.171717,0.181818,0.191919,0.20202,0.212121,0.222222,0.232323,0.242424,0.252525,0.262626,0.272727,0.282828,0.292929,0.30303,0.313131,0.323232,0.333333,0.343434,0.353535,0.363636,0.373737,0.383838,0.393939,0.40404,0.414141,0.424242,0.434343,0.444444,0.454545,0.464646,0.474747,0.484848,0.494949,0.50505,0.515152,0.525253,0.535354,0.545455,0.555556,0.565657,0.575758,0.585859,0.59596,0.606061,0.616162,0.626263,0.636364,0.646465,0.656566,0.666667,0.676768,0.686869,0.69697,0.707071,0.717172,0.727273,0.737374,0.747475,0.757576,0.767677,0.777778,0.787879,0.79798,0.808081,0.818182,0.828283,0.838384,0.848485,0.858586,0.868687,0.878788,0.888889,0.89899,0.909091,0.919192,0.929293,0.939394,0.949495,0.959596,0.969697,0.979798,0.989899,1
0.0000e+00,8.5976e-02,1.6272e-01,2.3112e-01,2.9198e-01,3.4602e-01,3.9390e-01,4.3621e-01,4.7348e-01,5.0620e-01,5.3481e-01,5.5970e-01,5.8123e-01,5.9972e-01,6.1546e-01,6.2872e-01,6.3973e-01,6.4872e-01,6.5587e-01,6.6136e-01,6.6536e-01,6.6800e-01,6.6942e-01,6.6973e-01,6.6904e-01,6.6745e-01,6.6504e-01,6.6189e-01,6.5807e-01,6.5365e-01,6.4868e-01,6.4322e-01,6.3732e-01,6.3101e-01,6.2433e-01,6.1733e-01,6.1003e-01,6.0246e-01,5.9465e-01,5.8662e-01,5.7839e-01,5.6998e-01,5.6140e-01,5.5268e-01,5.4383e-01,5.3486e-01,5.2578e-01,5.1660e-01,5.0733e-01,4.9799e-01,4.8857e-01,4.7908e-01,4.6954e-01,4.5994e-01,4.5029e-01,4.4060e-01,4.3087e-01,4.2111e-01,4.1131e-01,4.0149e-01,3.9163e-01,3.8176e-01,3.7186e-01,3.6194e-01,3.5201e-01,3.4206e-01,3.3209e-01,3.2211e-01,3.1212e-01,3.0212e-01,2.9211e-01,2.8209e-01,2.7207e-01,2.6203e-01,2.5199e-01,2.4195e-01,2.3189e-01,2.2184e-01,2.1178e-01,2.0171e-01,1.9165e-01,1.8158e-01,1.7150e-01,1.6143e-01,1.5135e-01,1.4127e-01,1.3118e-01,1.2110e-01,1.1101e-01,1.0093e-01,9.0838e-02,8.0748e-02,7.0657e-02,6.0565e-02,5.0473e-02,4.0380e-02,3.0286e-02,2.0191e-02,1.0096e-02,5.8886e-18
